2025-06-28 18:20:38,486 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 18:20:38,487 - gui.main_window - WARNING - ⚠️ TkinterDnD2 non disponible - drag and drop désactivé
2025-06-28 18:20:38,487 - core.server_discovery - INFO - Démarrage de la découverte des serveurs...
2025-06-28 18:20:38,487 - core.job_scheduler - INFO - Démarrage du planificateur de jobs...
2025-06-28 18:20:38,739 - gui.main_window - INFO - ✅ Interface adaptative initialisée - Type de média: video
2025-06-28 18:20:38,739 - gui.main_window - INFO - Updating UI. Media Type: video, Job Config: None, Global Context: True
2025-06-28 18:20:38,740 - gui.main_window - INFO - 🎯 Adaptation interface pour type: video
2025-06-28 18:20:38,740 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:20:38,740 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': '22'}
2025-06-28 18:20:38,740 - gui.main_window - INFO - 🎯 Interface utilisateur entièrement initialisée
2025-06-28 18:22:45,042 - gui.main_window - INFO - Global media type dropdown changed by user to: audio
2025-06-28 18:22:45,043 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'mp4'}
2025-06-28 18:22:45,043 - core.app_controller - INFO - Type de média global changé pour: audio
2025-06-28 18:22:45,043 - gui.main_window - INFO - Updating UI. Media Type: audio, Job Config: None, Global Context: True
2025-06-28 18:22:45,043 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'quality': ''}
2025-06-28 18:22:45,043 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': 'medium'}
2025-06-28 18:22:45,043 - gui.main_window - INFO - 🎯 Adaptation interface pour type: audio
2025-06-28 18:22:45,043 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'codec': 'aac'}
2025-06-28 18:22:45,043 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'm4a'}
2025-06-28 18:22:45,043 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': ''}
2025-06-28 18:22:48,292 - gui.main_window - INFO - Global media type dropdown changed by user to: image
2025-06-28 18:22:48,293 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'container': 'm4a'}
2025-06-28 18:22:48,293 - core.app_controller - INFO - Type de média global changé pour: image
2025-06-28 18:22:48,293 - gui.main_window - INFO - Updating UI. Media Type: image, Job Config: None, Global Context: True
2025-06-28 18:22:48,293 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'quality': '85'}
2025-06-28 18:22:48,293 - gui.main_window - INFO - Pushing UI changes to AppState global settings: {'preset': 'medium'}
2025-06-28 18:22:48,293 - gui.main_window - INFO - 🎯 Adaptation interface pour type: image
